time,speed,elevation,BUS ID,Date
2001.0,0,1421,380,2022-08-17
2002.0,0,1421,380,2022-08-17
2003.0,0,1421,380,2022-08-17
2005.0,0,1421,380,2022-08-17
2006.0,0,1421,380,2022-08-17
2007.0,0,1421,380,2022-08-17
2008.0,0,1421,380,2022-08-17
2009.0,0,1421,380,2022-08-17
2011.0,0,1421,380,2022-08-17
2012.0,0,1421,380,2022-08-17
2013.0,0,1421,380,2022-08-17
2014.0,0,1421,380,2022-08-17
2016.0,0,1421,380,2022-08-17
2017.0,0,1421,380,2022-08-17
2018.0,0,1421,380,2022-08-17
2019.0,0,1421,380,2022-08-17
2021.0,0,1421,380,2022-08-17
2022.0,0,1421,380,2022-08-17
2023.0,0,1421,380,2022-08-17
2024.0,0,1421,380,2022-08-17
2025.0,0,1421,380,2022-08-17
2027.0,0,1421,380,2022-08-17
2028.0,0,1421,380,2022-08-17
2029.0,0,1421,380,2022-08-17
2030.0,0,1421,380,2022-08-17
2032.0,0,1421,380,2022-08-17
2033.0,0,1421,380,2022-08-17
2035.0,0,1421,380,2022-08-17
2036.0,0,1421,380,2022-08-17
2037.0,0,1421,380,2022-08-17
2038.0,0,1421,380,2022-08-17
2040.0,0,1421,380,2022-08-17
2041.0,0,1421,380,2022-08-17
2042.0,0,1421,380,2022-08-17
2043.0,0,1421,380,2022-08-17
2045.0,0,1421,380,2022-08-17
2046.0,0,1421,380,2022-08-17
2047.0,0,1421,380,2022-08-17
2048.0,0,1421,380,2022-08-17
2050.0,0,1421,380,2022-08-17
2051.0,0,1421,380,2022-08-17
2052.0,0,1421,380,2022-08-17
2053.0,0,1421,380,2022-08-17
2055.0,0,1421,380,2022-08-17
2056.0,0,1421,380,2022-08-17
2057.0,0,1421,380,2022-08-17
2058.0,0,1421,380,2022-08-17
2060.0,0,1421,380,2022-08-17
2062.0,0,1421,380,2022-08-17
2063.0,0,1421,380,2022-08-17
2064.0,0,1421,380,2022-08-17
2065.0,0,1421,380,2022-08-17
2067.0,0,1421,380,2022-08-17
2068.0,0,1421,380,2022-08-17
2069.0,0,1421,380,2022-08-17
2071.0,0,1421,380,2022-08-17
2072.0,0,1421,380,2022-08-17
2073.0,0,1421,380,2022-08-17
2075.0,0,1421,380,2022-08-17
2076.0,0,1421,380,2022-08-17
2077.0,0,1421,380,2022-08-17
2078.0,0,1421,380,2022-08-17
2080.0,0,1421,380,2022-08-17
2081.0,0,1421,380,2022-08-17
2082.0,0,1421,380,2022-08-17
2083.0,0,1421,380,2022-08-17
2085.0,0,1421,380,2022-08-17
2086.0,1,1421,380,2022-08-17
2087.0,1,1421,380,2022-08-17
2088.0,0,1421,380,2022-08-17
2090.0,0,1421,380,2022-08-17
2091.0,0,1421,380,2022-08-17
2092.0,0,1421,380,2022-08-17
2094.0,0,1421,380,2022-08-17
2095.0,0,1421,380,2022-08-17
2096.0,0,1421,380,2022-08-17
2097.0,0,1421,380,2022-08-17
2099.0,0,1421,380,2022-08-17
2100.0,0,1421,380,2022-08-17
2101.0,0,1421,380,2022-08-17
2102.0,0,1421,380,2022-08-17
2103.0,0,1421,380,2022-08-17
2105.0,0,1421,380,2022-08-17
2106.0,0,1421,380,2022-08-17
2107.0,0,1421,380,2022-08-17
2109.0,0,1421,380,2022-08-17
2110.0,0,1421,380,2022-08-17
2111.0,0,1421,380,2022-08-17
2113.0,0,1421,380,2022-08-17
2114.0,0,1421,380,2022-08-17
2115.0,0,1421,380,2022-08-17
2116.0,0,1421,380,2022-08-17
2117.0,0,1421,380,2022-08-17
2119.0,0,1421,380,2022-08-17
2120.0,0,1421,380,2022-08-17
2121.0,0,1421,380,2022-08-17
2123.0,0,1421,380,2022-08-17
2124.0,0,1421,380,2022-08-17
2125.0,0,1421,380,2022-08-17
2126.0,0,1421,380,2022-08-17
2128.0,0,1421,380,2022-08-17
2129.0,0,1421,380,2022-08-17
2130.0,0,1421,380,2022-08-17
2131.0,0,1421,380,2022-08-17
2132.0,0,1421,380,2022-08-17
2134.0,0,1421,380,2022-08-17
2135.0,0,1421,380,2022-08-17
2136.0,0,1421,380,2022-08-17
2137.0,0,1421,380,2022-08-17
2139.0,0,1421,380,2022-08-17
2140.0,0,1421,380,2022-08-17
2141.0,0,1421,380,2022-08-17
2142.0,0,1421,380,2022-08-17
2143.0,0,1421,380,2022-08-17
2145.0,0,1421,380,2022-08-17
2146.0,0,1421,380,2022-08-17
2147.0,0,1421,380,2022-08-17
2149.0,0,1421,380,2022-08-17
2150.0,0,1421,380,2022-08-17
2151.0,0,1421,380,2022-08-17
2152.0,0,1421,380,2022-08-17
2153.0,0,1421,380,2022-08-17
2155.0,0,1421,380,2022-08-17
2156.0,0,1421,380,2022-08-17
2157.0,0,1421,380,2022-08-17
2158.0,0,1421,380,2022-08-17
2159.0,0,1421,380,2022-08-17
2161.0,0,1421,380,2022-08-17
2162.0,0,1421,380,2022-08-17
2163.0,0,1421,380,2022-08-17
2164.0,0,1421,380,2022-08-17
2166.0,0,1421,380,2022-08-17
2167.0,0,1421,380,2022-08-17
2168.0,0,1421,380,2022-08-17
2169.0,0,1421,380,2022-08-17
2170.0,0,1421,380,2022-08-17
2172.0,0,1421,380,2022-08-17
2173.0,0,1421,380,2022-08-17
2174.0,0,1421,380,2022-08-17
2175.0,0,1421,380,2022-08-17
2176.0,0,1421,380,2022-08-17
2178.0,0,1421,380,2022-08-17
2179.0,0,1421,380,2022-08-17
2180.0,0,1421,380,2022-08-17
2181.0,0,1421,380,2022-08-17
2182.0,0,1421,380,2022-08-17
2184.0,0,1421,380,2022-08-17
2185.0,0,1421,380,2022-08-17
2186.0,0,1421,380,2022-08-17
2187.0,0,1421,380,2022-08-17
2188.0,0,1421,380,2022-08-17
2190.0,0,1421,380,2022-08-17
2191.0,0,1421,380,2022-08-17
2192.0,0,1421,380,2022-08-17
2193.0,0,1421,380,2022-08-17
2194.0,0,1421,380,2022-08-17
2196.0,0,1421,380,2022-08-17
2197.0,0,1421,380,2022-08-17
2198.0,0,1421,380,2022-08-17
2199.0,0,1421,380,2022-08-17
2201.0,0,1421,380,2022-08-17
2202.0,0,1421,380,2022-08-17
2203.0,0,1421,380,2022-08-17
2205.0,0,1421,380,2022-08-17
2206.0,0,1421,380,2022-08-17
2207.0,0,1421,380,2022-08-17
2208.0,0,1421,380,2022-08-17
2209.0,0,1421,380,2022-08-17
2211.0,0,1421,380,2022-08-17
2212.0,0,1421,380,2022-08-17
2213.0,0,1421,380,2022-08-17
2215.0,0,1421,380,2022-08-17
2216.0,0,1421,380,2022-08-17
2217.0,0,1421,380,2022-08-17
2218.0,0,1421,380,2022-08-17
2219.0,0,1421,380,2022-08-17
2221.0,0,1421,380,2022-08-17
2222.0,0,1421,380,2022-08-17
2223.0,0,1421,380,2022-08-17
2224.0,0,1421,380,2022-08-17
2226.0,0,1421,380,2022-08-17
2227.0,0,1421,380,2022-08-17
2228.0,0,1421,380,2022-08-17
2229.0,0,1421,380,2022-08-17
2230.0,0,1421,380,2022-08-17
2232.0,0,1421,380,2022-08-17
2233.0,0,1421,380,2022-08-17
2234.0,0,1421,380,2022-08-17
2235.0,0,1421,380,2022-08-17
2236.0,0,1421,380,2022-08-17
2238.0,0,1421,380,2022-08-17
2239.0,0,1421,380,2022-08-17
2240.0,0,1421,380,2022-08-17
2241.0,0,1421,380,2022-08-17
2242.0,0,1421,380,2022-08-17
2244.0,0,1421,380,2022-08-17
2245.0,0,1421,380,2022-08-17
2246.0,0,1421,380,2022-08-17
2247.0,0,1421,380,2022-08-17
2249.0,0,1421,380,2022-08-17
2250.0,0,1421,380,2022-08-17
2251.0,0,1421,380,2022-08-17
2252.0,0,1421,380,2022-08-17
2254.0,0,1421,380,2022-08-17
2255.0,0,1421,380,2022-08-17
2256.0,0,1421,380,2022-08-17
2257.0,0,1421,380,2022-08-17
2259.0,0,1421,380,2022-08-17
2260.0,0,1421,380,2022-08-17
2261.0,0,1421,380,2022-08-17
2262.0,0,1421,380,2022-08-17
2263.0,0,1421,380,2022-08-17
2265.0,0,1421,380,2022-08-17
2266.0,0,1421,380,2022-08-17
2267.0,0,1421,380,2022-08-17
2268.0,0,1421,380,2022-08-17
2270.0,0,1421,380,2022-08-17
2271.0,0,1421,380,2022-08-17
2272.0,0,1421,380,2022-08-17
2274.0,0,1421,380,2022-08-17
2275.0,0,1421,380,2022-08-17
2276.0,0,1421,380,2022-08-17
2277.0,0,1421,380,2022-08-17
2278.0,0,1421,380,2022-08-17
2280.0,0,1421,380,2022-08-17
2281.0,0,1421,380,2022-08-17
2282.0,0,1421,380,2022-08-17
2283.0,0,1421,380,2022-08-17
2284.0,0,1421,380,2022-08-17
2286.0,0,1421,380,2022-08-17
2287.0,0,1421,380,2022-08-17
2288.0,0,1421,380,2022-08-17
2289.0,0,1421,380,2022-08-17
2291.0,0,1421,380,2022-08-17
2292.0,0,1421,380,2022-08-17
2293.0,0,1421,380,2022-08-17
2294.0,0,1421,380,2022-08-17
2296.0,0,1421,380,2022-08-17
2297.0,0,1421,380,2022-08-17
2298.0,0,1421,380,2022-08-17
2299.0,0,1421,380,2022-08-17
2301.0,0,1421,380,2022-08-17
2302.0,0,1421,380,2022-08-17
2303.0,0,1421,380,2022-08-17
2304.0,0,1421,380,2022-08-17
2305.0,0,1421,380,2022-08-17
2307.0,0,1421,380,2022-08-17
2308.0,0,1421,380,2022-08-17
2309.0,0,1421,380,2022-08-17
2310.0,0,1421,380,2022-08-17
2312.0,0,1421,380,2022-08-17
2313.0,0,1421,380,2022-08-17
2314.0,0,1421,380,2022-08-17
2315.0,0,1421,380,2022-08-17
2317.0,0,1421,380,2022-08-17
2318.0,0,1421,380,2022-08-17
2319.0,0,1421,380,2022-08-17
2320.0,0,1421,380,2022-08-17
2322.0,0,1421,380,2022-08-17
2323.0,0,1421,380,2022-08-17
2324.0,0,1421,380,2022-08-17
2325.0,0,1421,380,2022-08-17
2327.0,0,1421,380,2022-08-17
2328.0,0,1421,380,2022-08-17
2329.0,0,1421,380,2022-08-17
2330.0,0,1421,380,2022-08-17
2331.0,0,1421,380,2022-08-17
2333.0,0,1421,380,2022-08-17
2334.0,0,1421,380,2022-08-17
2335.0,0,1421,380,2022-08-17
2336.0,0,1421,380,2022-08-17
2338.0,0,1421,380,2022-08-17
2339.0,0,1421,380,2022-08-17
2340.0,0,1421,380,2022-08-17
2341.0,0,1421,380,2022-08-17
2342.0,0,1421,380,2022-08-17
2344.0,0,1421,380,2022-08-17
2345.0,0,1421,380,2022-08-17
2346.0,0,1421,380,2022-08-17
2348.0,0,1421,380,2022-08-17
2349.0,0,1421,380,2022-08-17
2350.0,0,1421,380,2022-08-17
2351.0,0,1421,380,2022-08-17
2352.0,0,1421,380,2022-08-17
2354.0,0,1421,380,2022-08-17
2355.0,0,1421,380,2022-08-17
2356.0,0,1421,380,2022-08-17
2357.0,0,1421,380,2022-08-17
2358.0,0,1421,380,2022-08-17
2360.0,0,1421,380,2022-08-17
2361.0,0,1421,380,2022-08-17
2362.0,0,1421,380,2022-08-17
2363.0,0,1421,380,2022-08-17
2364.0,0,1421,380,2022-08-17
2366.0,0,1421,380,2022-08-17
2367.0,0,1421,380,2022-08-17
2368.0,0,1421,380,2022-08-17
2369.0,0,1421,380,2022-08-17
2371.0,0,1421,380,2022-08-17
2372.0,0,1421,380,2022-08-17
2373.0,0,1421,380,2022-08-17
2374.0,0,1421,380,2022-08-17
2375.0,0,1421,380,2022-08-17
2377.0,0,1421,380,2022-08-17
2378.0,1,1421,380,2022-08-17
2379.0,0,1421,380,2022-08-17
2380.0,0,1421,380,2022-08-17
2382.0,0,1421,380,2022-08-17
2383.0,0,1421,380,2022-08-17
2384.0,0,1421,380,2022-08-17
2385.0,0,1421,380,2022-08-17
2387.0,0,1421,380,2022-08-17
2388.0,0,1421,380,2022-08-17
2389.0,0,1421,380,2022-08-17
2390.0,0,1421,380,2022-08-17
2392.0,0,1421,380,2022-08-17
2393.0,0,1421,380,2022-08-17
2394.0,0,1421,380,2022-08-17
2395.0,0,1421,380,2022-08-17
2396.0,0,1421,380,2022-08-17
2398.0,0,1421,380,2022-08-17
2399.0,0,1421,380,2022-08-17
2400.0,1,1421,380,2022-08-17
2401.0,0,1421,380,2022-08-17
2402.0,0,1421,380,2022-08-17
2404.0,0,1421,380,2022-08-17
2405.0,0,1421,380,2022-08-17
2406.0,0,1421,380,2022-08-17
2407.0,0,1421,380,2022-08-17
2408.0,0,1421,380,2022-08-17
2410.0,0,1421,380,2022-08-17
2411.0,0,1421,380,2022-08-17
2412.0,0,1421,380,2022-08-17
2413.0,1,1421,380,2022-08-17
2415.0,3,1421,380,2022-08-17
2416.0,4,1421,380,2022-08-17
2417.0,6,1421,380,2022-08-17
2418.0,6,1421,380,2022-08-17
2419.0,8,1421,380,2022-08-17
2421.0,8,1421,380,2022-08-17
2422.0,8,1421,380,2022-08-17
2423.0,10,1422,380,2022-08-17
2424.0,12,1422,380,2022-08-17
2426.0,16,1422,380,2022-08-17
2427.0,15,1422,380,2022-08-17
2428.0,16,1422,380,2022-08-17
2429.0,16,1423,380,2022-08-17
2430.0,16,1423,380,2022-08-17
2432.0,15,1424,380,2022-08-17
2433.0,15,1424,380,2022-08-17
2434.0,13,1424,380,2022-08-17
2435.0,14,1424,380,2022-08-17
2437.0,15,1425,380,2022-08-17
2438.0,16,1425,380,2022-08-17
2439.0,16,1425,380,2022-08-17
2440.0,15,1426,380,2022-08-17
2442.0,18,1426,380,2022-08-17
2443.0,19,1426,380,2022-08-17
2444.0,19,1426,380,2022-08-17
2445.0,20,1428,380,2022-08-17
2446.0,21,1428,380,2022-08-17
2448.0,18,1428,380,2022-08-17
2449.0,18,1428,380,2022-08-17
2450.0,17,1429,380,2022-08-17
2451.0,15,1430,380,2022-08-17
2453.0,19,1430,380,2022-08-17
2454.0,19,1430,380,2022-08-17
2455.0,17,1430,380,2022-08-17
2456.0,19,1431,380,2022-08-17
2457.0,19,1432,380,2022-08-17
2459.0,18,1432,380,2022-08-17
2460.0,19,1432,380,2022-08-17
2461.0,19,1432,380,2022-08-17
2462.0,20,1432,380,2022-08-17
2463.0,21,1432,380,2022-08-17
2465.0,22,1432,380,2022-08-17
2466.0,22,1432,380,2022-08-17
2467.0,21,1432,380,2022-08-17
2468.0,19,1433,380,2022-08-17
2470.0,17,1433,380,2022-08-17
2471.0,21,1433,380,2022-08-17
2472.0,21,1433,380,2022-08-17
2473.0,21,1433,380,2022-08-17
2474.0,21,1433,380,2022-08-17
2476.0,19,1433,380,2022-08-17
2477.0,19,1434,380,2022-08-17
2478.0,18,1434,380,2022-08-17
2479.0,17,1434,380,2022-08-17
2480.0,14,1434,380,2022-08-17
2482.0,12,1434,380,2022-08-17
2483.0,12,1434,380,2022-08-17
2484.0,11,1434,380,2022-08-17
2485.0,11,1434,380,2022-08-17
2487.0,9,1434,380,2022-08-17
2488.0,9,1434,380,2022-08-17
2489.0,9,1434,380,2022-08-17
2490.0,9,1434,380,2022-08-17
2492.0,12,1435,380,2022-08-17
2493.0,13,1435,380,2022-08-17
2494.0,14,1435,380,2022-08-17
2496.0,12,1435,380,2022-08-17
2497.0,11,1435,380,2022-08-17
2498.0,12,1435,380,2022-08-17
2499.0,12,1435,380,2022-08-17
2501.0,11,1435,380,2022-08-17
2502.0,11,1435,380,2022-08-17
2503.0,11,1435,380,2022-08-17
2504.0,10,1435,380,2022-08-17
2505.0,11,1435,380,2022-08-17
2507.0,10,1435,380,2022-08-17
2508.0,9,1435,380,2022-08-17
2509.0,9,1435,380,2022-08-17
2511.0,8,1435,380,2022-08-17
2512.0,8,1435,380,2022-08-17
2513.0,8,1435,380,2022-08-17
2514.0,7,1435,380,2022-08-17
2516.0,6,1434,380,2022-08-17
2517.0,5,1434,380,2022-08-17
2518.0,4,1434,380,2022-08-17
2519.0,2,1434,380,2022-08-17
2521.0,0,1434,380,2022-08-17
2522.0,0,1434,380,2022-08-17
2523.0,0,1434,380,2022-08-17
2524.0,0,1434,380,2022-08-17
2526.0,0,1434,380,2022-08-17
2527.0,0,1434,380,2022-08-17
2528.0,0,1434,380,2022-08-17
2529.0,0,1434,380,2022-08-17
2531.0,0,1434,380,2022-08-17
2532.0,0,1434,380,2022-08-17
2533.0,0,1434,380,2022-08-17
2534.0,0,1434,380,2022-08-17
2536.0,0,1434,380,2022-08-17
2537.0,0,1434,380,2022-08-17
2538.0,0,1434,380,2022-08-17
2539.0,0,1434,380,2022-08-17
2541.0,0,1434,380,2022-08-17
2542.0,0,1434,380,2022-08-17
2543.0,0,1434,380,2022-08-17
2545.0,0,1434,380,2022-08-17
2546.0,0,1434,380,2022-08-17
2547.0,0,1434,380,2022-08-17
2548.0,0,1434,380,2022-08-17
2550.0,0,1434,380,2022-08-17
2551.0,0,1434,380,2022-08-17
2552.0,0,1434,380,2022-08-17
2553.0,0,1434,380,2022-08-17
2555.0,0,1434,380,2022-08-17
2556.0,0,1434,380,2022-08-17
2557.0,0,1434,380,2022-08-17
2558.0,0,1434,380,2022-08-17
2560.0,0,1434,380,2022-08-17
2561.0,0,1434,380,2022-08-17
2562.0,0,1434,380,2022-08-17
2563.0,0,1434,380,2022-08-17
2565.0,0,1434,380,2022-08-17
2566.0,0,1434,380,2022-08-17
2567.0,0,1434,380,2022-08-17
2568.0,0,1434,380,2022-08-17
2570.0,0,1434,380,2022-08-17
2571.0,0,1434,380,2022-08-17
2572.0,0,1434,380,2022-08-17
2574.0,0,1434,380,2022-08-17
2575.0,0,1434,380,2022-08-17
2576.0,0,1434,380,2022-08-17
2577.0,0,1434,380,2022-08-17
2579.0,0,1434,380,2022-08-17
2580.0,0,1434,380,2022-08-17
2581.0,0,1434,380,2022-08-17
2582.0,0,1434,380,2022-08-17
2584.0,0,1434,380,2022-08-17
2585.0,0,1434,380,2022-08-17
2586.0,0,1434,380,2022-08-17
2588.0,0,1434,380,2022-08-17
2589.0,0,1434,380,2022-08-17
2590.0,0,1434,380,2022-08-17
2591.0,0,1434,380,2022-08-17
2593.0,0,1434,380,2022-08-17
2594.0,0,1434,380,2022-08-17
2595.0,0,1434,380,2022-08-17
2596.0,0,1434,380,2022-08-17
2598.0,0,1434,380,2022-08-17
2599.0,0,1434,380,2022-08-17
2600.0,0,1434,380,2022-08-17
2601.0,0,1434,380,2022-08-17
2603.0,0,1434,380,2022-08-17
2604.0,0,1434,380,2022-08-17
2605.0,0,1434,380,2022-08-17
2606.0,0,1434,380,2022-08-17
2608.0,0,1434,380,2022-08-17
2609.0,0,1434,380,2022-08-17
2610.0,0,1434,380,2022-08-17
2611.0,0,1434,380,2022-08-17
2613.0,0,1434,380,2022-08-17
2614.0,0,1434,380,2022-08-17
2615.0,0,1434,380,2022-08-17
2616.0,0,1434,380,2022-08-17
2618.0,0,1434,380,2022-08-17
2619.0,0,1434,380,2022-08-17
2620.0,0,1434,380,2022-08-17
2621.0,0,1434,380,2022-08-17
2623.0,0,1434,380,2022-08-17
2624.0,0,1434,380,2022-08-17
2625.0,0,1434,380,2022-08-17
2626.0,0,1434,380,2022-08-17
2628.0,0,1434,380,2022-08-17
2629.0,0,1434,380,2022-08-17
2630.0,0,1434,380,2022-08-17
2631.0,0,1434,380,2022-08-17
2633.0,0,1434,380,2022-08-17
2634.0,0,1434,380,2022-08-17
2635.0,0,1434,380,2022-08-17
2636.0,0,1434,380,2022-08-17
2638.0,0,1434,380,2022-08-17
2639.0,0,1434,380,2022-08-17
2640.0,0,1434,380,2022-08-17
2642.0,0,1434,380,2022-08-17
2643.0,0,1434,380,2022-08-17
2644.0,0,1434,380,2022-08-17
2645.0,0,1434,380,2022-08-17
2647.0,0,1434,380,2022-08-17
2648.0,0,1434,380,2022-08-17
2649.0,0,1434,380,2022-08-17
2650.0,0,1434,380,2022-08-17
2652.0,0,1434,380,2022-08-17
2653.0,0,1434,380,2022-08-17
2654.0,0,1434,380,2022-08-17
2655.0,0,1434,380,2022-08-17
2657.0,0,1434,380,2022-08-17
2658.0,0,1434,380,2022-08-17
2659.0,0,1434,380,2022-08-17
2660.0,0,1434,380,2022-08-17
2661.0,0,1434,380,2022-08-17
2663.0,0,1434,380,2022-08-17
2664.0,0,1434,380,2022-08-17
2665.0,0,1434,380,2022-08-17
2667.0,0,1434,380,2022-08-17
2668.0,0,1434,380,2022-08-17
2669.0,0,1434,380,2022-08-17
2670.0,0,1434,380,2022-08-17
2672.0,0,1434,380,2022-08-17
2673.0,0,1434,380,2022-08-17
2674.0,0,1434,380,2022-08-17
2675.0,0,1434,380,2022-08-17
2677.0,0,1434,380,2022-08-17
2678.0,0,1434,380,2022-08-17
2679.0,0,1434,380,2022-08-17
2680.0,0,1434,380,2022-08-17
2682.0,0,1434,380,2022-08-17
2683.0,0,1434,380,2022-08-17
2684.0,0,1434,380,2022-08-17
2685.0,0,1434,380,2022-08-17
2687.0,0,1434,380,2022-08-17
2688.0,0,1434,380,2022-08-17
2689.0,0,1434,380,2022-08-17
2690.0,0,1434,380,2022-08-17
2692.0,0,1434,380,2022-08-17
2693.0,0,1434,380,2022-08-17
2694.0,0,1434,380,2022-08-17
2696.0,0,1434,380,2022-08-17
2697.0,0,1434,380,2022-08-17
2698.0,0,1434,380,2022-08-17
2699.0,0,1434,380,2022-08-17
2701.0,0,1434,380,2022-08-17
2702.0,0,1434,380,2022-08-17
2704.0,0,1434,380,2022-08-17
2705.0,0,1434,380,2022-08-17
2706.0,0,1434,380,2022-08-17
2707.0,0,1434,380,2022-08-17
2709.0,0,1434,380,2022-08-17
2710.0,0,1434,380,2022-08-17
2711.0,0,1434,380,2022-08-17
2712.0,0,1434,380,2022-08-17
2714.0,0,1434,380,2022-08-17
2715.0,0,1434,380,2022-08-17
2716.0,0,1434,380,2022-08-17
2718.0,0,1434,380,2022-08-17
2719.0,0,1434,380,2022-08-17
2720.0,0,1434,380,2022-08-17
2721.0,0,1434,380,2022-08-17
2723.0,0,1434,380,2022-08-17
2724.0,0,1434,380,2022-08-17
2725.0,0,1434,380,2022-08-17
2726.0,1,1434,380,2022-08-17
2728.0,0,1434,380,2022-08-17
2729.0,0,1434,380,2022-08-17
2730.0,0,1434,380,2022-08-17
2732.0,0,1434,380,2022-08-17
2733.0,1,1434,380,2022-08-17
2734.0,0,1434,380,2022-08-17
2735.0,0,1434,380,2022-08-17
2737.0,0,1434,380,2022-08-17
2738.0,0,1434,380,2022-08-17
2739.0,0,1434,380,2022-08-17
2740.0,0,1434,380,2022-08-17
2742.0,0,1434,380,2022-08-17
2743.0,0,1434,380,2022-08-17
2744.0,0,1434,380,2022-08-17
2745.0,0,1434,380,2022-08-17
2747.0,0,1434,380,2022-08-17
2748.0,0,1434,380,2022-08-17
2749.0,0,1434,380,2022-08-17
2750.0,0,1434,380,2022-08-17
2752.0,0,1434,380,2022-08-17
2753.0,0,1434,380,2022-08-17
2754.0,0,1434,380,2022-08-17
2755.0,0,1434,380,2022-08-17
2757.0,0,1434,380,2022-08-17
2758.0,0,1434,380,2022-08-17
2759.0,0,1434,380,2022-08-17
2760.0,0,1434,380,2022-08-17
2762.0,0,1434,380,2022-08-17
2763.0,0,1434,380,2022-08-17
2764.0,0,1434,380,2022-08-17
2765.0,0,1434,380,2022-08-17
2767.0,0,1434,380,2022-08-17
2768.0,0,1434,380,2022-08-17
2769.0,0,1434,380,2022-08-17
2770.0,0,1434,380,2022-08-17
2772.0,0,1434,380,2022-08-17
2773.0,0,1434,380,2022-08-17
2774.0,0,1434,380,2022-08-17
2775.0,0,1434,380,2022-08-17
2777.0,0,1434,380,2022-08-17
2778.0,0,1434,380,2022-08-17
2779.0,0,1434,380,2022-08-17
2780.0,0,1434,380,2022-08-17
2782.0,0,1434,380,2022-08-17
2783.0,0,1434,380,2022-08-17
2784.0,0,1434,380,2022-08-17
2785.0,0,1434,380,2022-08-17
2787.0,0,1434,380,2022-08-17
2788.0,0,1434,380,2022-08-17
2789.0,0,1434,380,2022-08-17
2790.0,1,1434,380,2022-08-17
2792.0,0,1434,380,2022-08-17
2793.0,0,1434,380,2022-08-17
2794.0,0,1434,380,2022-08-17
2795.0,0,1434,380,2022-08-17
2797.0,0,1434,380,2022-08-17
2798.0,0,1434,380,2022-08-17
2799.0,0,1434,380,2022-08-17
2801.0,0,1434,380,2022-08-17
2802.0,0,1434,380,2022-08-17
2803.0,0,1434,380,2022-08-17
2804.0,0,1434,380,2022-08-17
2806.0,0,1434,380,2022-08-17
2807.0,0,1434,380,2022-08-17
2808.0,0,1434,380,2022-08-17
2809.0,0,1434,380,2022-08-17
2811.0,0,1434,380,2022-08-17
2812.0,0,1434,380,2022-08-17
2813.0,0,1434,380,2022-08-17
2814.0,0,1434,380,2022-08-17
2816.0,0,1434,380,2022-08-17
2817.0,0,1434,380,2022-08-17
2818.0,0,1434,380,2022-08-17
2819.0,0,1434,380,2022-08-17
2821.0,0,1434,380,2022-08-17
2822.0,0,1434,380,2022-08-17
2823.0,0,1434,380,2022-08-17
2824.0,0,1434,380,2022-08-17
2826.0,0,1434,380,2022-08-17
2827.0,0,1434,380,2022-08-17
2828.0,0,1434,380,2022-08-17
2829.0,0,1434,380,2022-08-17
2831.0,0,1434,380,2022-08-17
2832.0,0,1434,380,2022-08-17
2833.0,0,1434,380,2022-08-17
2834.0,2,1434,380,2022-08-17
2836.0,7,1434,380,2022-08-17
2837.0,7,1434,380,2022-08-17
2838.0,8,1434,380,2022-08-17
2839.0,8,1434,380,2022-08-17
2841.0,8,1434,380,2022-08-17
2842.0,8,1434,380,2022-08-17
2843.0,8,1434,380,2022-08-17
2844.0,8,1434,380,2022-08-17
2846.0,10,1434,380,2022-08-17
2847.0,10,1434,380,2022-08-17
2848.0,12,1434,380,2022-08-17
2849.0,12,1433,380,2022-08-17
2851.0,13,1433,380,2022-08-17
2852.0,12,1433,380,2022-08-17
2853.0,12,1433,380,2022-08-17
2854.0,12,1433,380,2022-08-17
2856.0,14,1433,380,2022-08-17
2857.0,15,1433,380,2022-08-17
2858.0,14,1433,380,2022-08-17
2859.0,16,1433,380,2022-08-17
2861.0,16,1433,380,2022-08-17
2862.0,17,1433,380,2022-08-17
2863.0,18,1433,380,2022-08-17
2864.0,18,1433,380,2022-08-17
2866.0,18,1432,380,2022-08-17
2867.0,17,1432,380,2022-08-17
2868.0,18,1432,380,2022-08-17
2869.0,20,1432,380,2022-08-17
2870.0,20,1432,380,2022-08-17
2872.0,19,1432,380,2022-08-17
2873.0,17,1432,380,2022-08-17
2874.0,16,1432,380,2022-08-17
2875.0,19,1432,380,2022-08-17
2877.0,18,1432,380,2022-08-17
2878.0,15,1432,380,2022-08-17
2879.0,19,1431,380,2022-08-17
2880.0,19,1430,380,2022-08-17
2881.0,20,1430,380,2022-08-17
2883.0,20,1430,380,2022-08-17
2884.0,18,1429,380,2022-08-17
2885.0,17,1428,380,2022-08-17
2886.0,18,1428,380,2022-08-17
2887.0,18,1428,380,2022-08-17
2889.0,17,1428,380,2022-08-17
2890.0,18,1428,380,2022-08-17
2891.0,17,1428,380,2022-08-17
2892.0,20,1426,380,2022-08-17
2893.0,17,1426,380,2022-08-17
2895.0,18,1425,380,2022-08-17
2896.0,17,1425,380,2022-08-17
2897.0,16,1425,380,2022-08-17
2898.0,15,1425,380,2022-08-17
2899.0,16,1424,380,2022-08-17
2901.0,17,1424,380,2022-08-17
2902.0,20,1424,380,2022-08-17
2903.0,20,1424,380,2022-08-17
2904.0,20,1423,380,2022-08-17
2905.0,20,1422,380,2022-08-17
2907.0,17,1422,380,2022-08-17
2908.0,18,1422,380,2022-08-17
2909.0,16,1422,380,2022-08-17
2910.0,16,1422,380,2022-08-17
2912.0,12,1421,380,2022-08-17
2913.0,10,1421,380,2022-08-17
2914.0,9,1421,380,2022-08-17
