"Bus ID","Driver ID","Route ID","Stop ID",Latitude,Longitude,Heading,Speed,Time
28,,,,51.19174,-115.5549,,0.54,"2022-08-08 00:02:27-06"
28,,,,51.19174,-115.55489,,0.52,"2022-08-08 00:02:28-06"
28,,,,51.19173,-115.55489,,0.54,"2022-08-08 00:02:30-06"
28,,,,51.1917,-115.55493,,0.28,"2022-08-08 00:02:31-06"
28,,,,51.1917,-115.55492,,0.25,"2022-08-08 00:02:32-06"
28,,,,51.19169,-115.55493,,0.36,"2022-08-08 00:02:33-06"
28,,,,51.19169,-115.55492,,0.26,"2022-08-08 00:02:34-06"
28,,,,51.19169,-115.55491,,0.22,"2022-08-08 00:02:35-06"
28,,,,51.19173,-115.55493,,0.35,"2022-08-08 00:02:37-06"
28,,,,51.19173,-115.55493,,0.48,"2022-08-08 00:02:38-06"
28,,,,51.19173,-115.55492,,0.6,"2022-08-08 00:02:39-06"
28,,,,51.19172,-115.55493,,0.56,"2022-08-08 00:02:40-06"
28,,,,51.19172,-115.55492,,0.45,"2022-08-08 00:02:42-06"
28,,,,51.19171,-115.55494,,0.58,"2022-08-08 00:02:43-06"
28,,,,51.19171,-115.55495,,0.58,"2022-08-08 00:02:44-06"
28,,,,51.1917,-115.55496,,0.55,"2022-08-08 00:02:45-06"
28,,,,51.19173,-115.55496,,0.67,"2022-08-08 00:02:47-06"
28,,,,51.19173,-115.55496,,0.73,"2022-08-08 00:02:48-06"
28,,,,51.19174,-115.55498,,0.7,"2022-08-08 00:02:49-06"
28,,,,51.19174,-115.55497,,0.68,"2022-08-08 00:02:50-06"
28,,,,51.19174,-115.55498,,0.56,"2022-08-08 00:02:51-06"
28,,,,51.19175,-115.55497,,0.64,"2022-08-08 00:02:53-06"
28,,,,51.19175,-115.55497,,0.55,"2022-08-08 00:02:54-06"
28,,,,51.19176,-115.55498,,0.69,"2022-08-08 00:02:55-06"
28,,,,51.19176,-115.55499,,0.75,"2022-08-08 00:02:56-06"
28,,,,51.19176,-115.555,,0.41,"2022-08-08 00:02:58-06"
28,,,,51.19176,-115.555,,0.39,"2022-08-08 00:02:59-06"
28,,,,51.19176,-115.55499,,0.45,"2022-08-08 00:03:00-06"
28,,,,51.19177,-115.55497,,0.5,"2022-08-08 00:03:01-06"
28,,,,51.19177,-115.55496,,0.55,"2022-08-08 00:03:03-06"
28,,,,51.19176,-115.55497,,0.58,"2022-08-08 00:03:04-06"
28,,,,51.19176,-115.55496,,0.52,"2022-08-08 00:03:05-06"
28,,,,51.19173,-115.55495,,0.41,"2022-08-08 00:03:06-06"
28,,,,51.19175,-115.55495,,0.19,"2022-08-08 00:03:08-06"
28,,,,51.19173,-115.55495,,0.3,"2022-08-08 00:03:09-06"
28,,,,51.19175,-115.55492,,0.23,"2022-08-08 00:03:10-06"
28,,,,51.19174,-115.55492,,0.32,"2022-08-08 00:03:11-06"
28,,,,51.19172,-115.55492,,0.48,"2022-08-08 00:03:13-06"
28,,,,51.19171,-115.55492,,0.37,"2022-08-08 00:03:14-06"
28,,,,51.1917,-115.55492,,0.52,"2022-08-08 00:03:15-06"
28,,,,51.19168,-115.5549,,0.66,"2022-08-08 00:03:16-06"
28,,,,51.19166,-115.55489,,0.49,"2022-08-08 00:03:18-06"
28,,,,51.19169,-115.55487,,0.37,"2022-08-08 00:03:19-06"
28,,,,51.19168,-115.55484,,0.4,"2022-08-08 00:03:20-06"
28,,,,51.19166,-115.55483,,0.29,"2022-08-08 00:03:22-06"
28,,,,51.19166,-115.55482,,0.1,"2022-08-08 00:03:23-06"
28,,,,51.19165,-115.55482,,0.12,"2022-08-08 00:03:24-06"
28,,,,51.19165,-115.55485,,0.43,"2022-08-08 00:03:25-06"
28,,,,51.19164,-115.55483,,0.27,"2022-08-08 00:03:27-06"
28,,,,51.19163,-115.55483,,0.17,"2022-08-08 00:03:28-06"
28,,,,51.19163,-115.55482,,0.14,"2022-08-08 00:03:29-06"
28,,,,51.19163,-115.55484,,0.38,"2022-08-08 00:03:30-06"
28,,,,51.19158,-115.55482,,0.24,"2022-08-08 00:03:32-06"
28,,,,51.19158,-115.55482,,0.13,"2022-08-08 00:03:33-06"
28,,,,51.19154,-115.55483,,0.39,"2022-08-08 00:03:34-06"
28,,,,51.19153,-115.55482,,0.51,"2022-08-08 00:03:35-06"
28,,,,51.19154,-115.55482,,0.46,"2022-08-08 00:03:37-06"
28,,,,51.19153,-115.55482,,0.33,"2022-08-08 00:03:38-06"
28,,,,51.19154,-115.55483,,0.44,"2022-08-08 00:03:39-06"
28,,,,51.19153,-115.55482,,0.46,"2022-08-08 00:03:40-06"
28,,,,51.19153,-115.55483,,0.33,"2022-08-08 00:03:41-06"
28,,,,51.19151,-115.55482,,0.48,"2022-08-08 00:03:43-06"
28,,,,51.1915,-115.55482,,0.45,"2022-08-08 00:03:44-06"
28,,,,51.1915,-115.55483,,0.29,"2022-08-08 00:03:45-06"
28,,,,51.19149,-115.55481,,0.23,"2022-08-08 00:03:47-06"
28,,,,51.19147,-115.55482,,0.38,"2022-08-08 00:03:48-06"
28,,,,51.19148,-115.55485,,0.17,"2022-08-08 00:03:49-06"
28,,,,51.19147,-115.55485,,0.17,"2022-08-08 00:03:50-06"
28,,,,51.19146,-115.55485,,0.16,"2022-08-08 00:03:52-06"
28,,,,51.19146,-115.55486,,0.12,"2022-08-08 00:03:53-06"
28,,,,51.19146,-115.55486,,0.06,"2022-08-08 00:03:54-06"
28,,,,51.19144,-115.55488,,0.37,"2022-08-08 00:03:55-06"
28,,,,51.19143,-115.55489,,0.55,"2022-08-08 00:03:56-06"
28,,,,51.1914,-115.55487,,0.4,"2022-08-08 00:03:58-06"
28,,,,51.1914,-115.55487,,0.11,"2022-08-08 00:03:59-06"
28,,,,51.1914,-115.55488,,0.16,"2022-08-08 00:04:00-06"
28,,,,51.19139,-115.55484,,0.08,"2022-08-08 00:04:01-06"
28,,,,51.19138,-115.55485,,0.31,"2022-08-08 00:04:03-06"
28,,,,51.19135,-115.55487,,0.56,"2022-08-08 00:04:04-06"
28,,,,51.19135,-115.55487,,0.48,"2022-08-08 00:04:05-06"
28,,,,51.19134,-115.55487,,0.49,"2022-08-08 00:04:06-06"
28,,,,51.19135,-115.55488,,0.43,"2022-08-08 00:04:07-06"
28,,,,51.19136,-115.55487,,0.25,"2022-08-08 00:04:09-06"
28,,,,51.1914,-115.55489,,0.4,"2022-08-08 00:04:10-06"
28,,,,51.19139,-115.5549,,0.16,"2022-08-08 00:04:11-06"
28,,,,51.19139,-115.5549,,0.15,"2022-08-08 00:04:12-06"
28,,,,51.1914,-115.55493,,0.27,"2022-08-08 00:04:14-06"
28,,,,51.19141,-115.55492,,0.5,"2022-08-08 00:04:15-06"
28,,,,51.1914,-115.5549,,0.3,"2022-08-08 00:04:16-06"
28,,,,51.19139,-115.5549,,0.12,"2022-08-08 00:04:17-06"
28,,,,51.1914,-115.5549,,0.4,"2022-08-08 00:04:18-06"
28,,,,51.19145,-115.55492,,0.49,"2022-08-08 00:04:20-06"
28,,,,51.19145,-115.55493,,0.44,"2022-08-08 00:04:21-06"
28,,,,51.19147,-115.55494,,0.3,"2022-08-08 00:04:22-06"
28,,,,51.19147,-115.55494,,0.21,"2022-08-08 00:04:23-06"
28,,,,51.19144,-115.55496,,0.19,"2022-08-08 00:04:25-06"
28,,,,51.19145,-115.55496,,0.31,"2022-08-08 00:04:26-06"
28,,,,51.19146,-115.55496,,0.4,"2022-08-08 00:04:27-06"
28,,,,51.19145,-115.55496,,0.14,"2022-08-08 00:04:28-06"
28,,,,51.19146,-115.55497,,0.3,"2022-08-08 00:04:30-06"
28,,,,51.19144,-115.55495,,0.16,"2022-08-08 00:04:31-06"
28,,,,51.19144,-115.55495,,0.28,"2022-08-08 00:04:32-06"
28,,,,51.19145,-115.55495,,0.25,"2022-08-08 00:04:33-06"
28,,,,51.1915,-115.55494,,0.32,"2022-08-08 00:04:35-06"
28,,,,51.19151,-115.55494,,0.48,"2022-08-08 00:04:36-06"
28,,,,51.19152,-115.55495,,0.31,"2022-08-08 00:04:37-06"
28,,,,51.19153,-115.55494,,0.38,"2022-08-08 00:04:38-06"
28,,,,51.19152,-115.55498,,0.28,"2022-08-08 00:04:40-06"
28,,,,51.19153,-115.55498,,0.37,"2022-08-08 00:04:41-06"
28,,,,51.19153,-115.55498,,0.17,"2022-08-08 00:04:42-06"
28,,,,51.19154,-115.55499,,0.35,"2022-08-08 00:04:43-06"
28,,,,51.19156,-115.55501,,0.74,"2022-08-08 00:04:45-06"
28,,,,51.19156,-115.55504,,0.86,"2022-08-08 00:04:46-06"
28,,,,51.19157,-115.55506,,0.89,"2022-08-08 00:04:47-06"
28,,,,51.19157,-115.55507,,0.84,"2022-08-08 00:04:48-06"
28,,,,51.19156,-115.55506,,0.6,"2022-08-08 00:04:49-06"
28,,,,51.19155,-115.55509,,0.7,"2022-08-08 00:04:51-06"
28,,,,51.19154,-115.55506,,0.29,"2022-08-08 00:04:52-06"
28,,,,51.19153,-115.55507,,0.26,"2022-08-08 00:04:53-06"
28,,,,51.19153,-115.55507,,0.18,"2022-08-08 00:04:54-06"
28,,,,51.19154,-115.55504,,0.45,"2022-08-08 00:04:56-06"
28,,,,51.19153,-115.55504,,0.43,"2022-08-08 00:04:57-06"
28,,,,51.19153,-115.55503,,0.67,"2022-08-08 00:04:58-06"
28,,,,51.19152,-115.55502,,0.87,"2022-08-08 00:04:59-06"
28,,,,51.19151,-115.55502,,0.53,"2022-08-08 00:05:01-06"
28,,,,51.1915,-115.55501,,0.61,"2022-08-08 00:05:02-06"
28,,,,51.1915,-115.55501,,0.33,"2022-08-08 00:05:03-06"
28,,,,51.19151,-115.55502,,0.32,"2022-08-08 00:05:04-06"
